nflId,height,weight,birthDate,collegeName,position,displayName
2550647,74,253,8/17/1989,Boston College,OLB,Kasim Edebali
2552379,72,211,12/6/1991,Michigan State,RB,Jeremy Langford
496816,76,300,2/25/1988,Oklahoma,DT,Gerald McCoy
496843,77,275,1/1/1989,South Florida,OLB,Jason Pierre-Paul
2532825,75,279,6/30/1988,Marshall,DE,Vinny Curry
2560909,76,347,2/5/1995,Washington,DT,Vita Vea
2560716,74,237,10/13/1996,Western Michigan,TE,Donnie Ernsberger
2561359,72,180,3/19/1995,Texas Southern,WR,Darvin Kidsy
2561394,71,205,8/29/1996,South Alabama,DB,Jeremy Reaves
2541903,73,220,4/18/1990,Oklahoma,P,Tress Way
2543725,75,258,3/31/1992,Louisville,LB,Marcus Smith
2553798,74,235,9/17/1991,Vanderbilt,LS,Andrew East
2556814,74,200,5/17/1994,Duke,WR,Max McCaffrey
2552576,78,231,4/25/1992,Oregon State,QB,Sean Mannion
2561469,69,187,3/15/1993,Alabama-Birmingham,CB,Darious Williams
2558095,74,196,10/12/1995,LSU,WR,Malachi Dupre
